sim_num,gMpl,gMpl_std,aplusb_b95,aplusb_b95_std,aplusb_k95,aplusb_k95_std,aplusb_150,aplusb_150_std,aplusb_220,aplusb_220_std,aplusb_b95ext,aplusb_b95ext_std,,chisq
17,-0.043,0.267,-0.02,0.112,-0.19,0.176,0.036,0.111,0.098,0.155,-0.02,0.106,162.891
18,-0.258,0.249,0.141,0.103,-0.081,0.181,0.109,0.104,0.476,0.154,0.123,0.1,154.842
19,0.509,0.267,-0.316,0.108,0.132,0.173,-0.311,0.113,-0.326,0.151,-0.313,0.102,132.026
20,-0.748,0.253,0.377,0.103,0.689,0.171,0.375,0.111,0.263,0.151,0.326,0.099,107.835
21,0.329,0.25,-0.136,0.102,-0.393,0.175,-0.046,0.108,0.048,0.149,-0.126,0.098,130.948
22,0.561,0.266,-0.231,0.114,0.123,0.172,-0.147,0.108,-0.149,0.155,-0.181,0.105,156.844
23,-0.454,0.256,0.195,0.106,-0.287,0.185,0.157,0.105,0.394,0.146,0.194,0.1,156.352
24,-0.169,0.258,0.19,0.106,0.281,0.166,0.165,0.107,-0.193,0.155,0.195,0.101,155.938
25,0.397,0.25,-0.22,0.105,-0.042,0.181,-0.173,0.106,-0.062,0.156,-0.241,0.1,198.394
26,-0.654,0.268,0.147,0.111,-0.117,0.183,0.229,0.111,-0.072,0.158,0.171,0.104,124.48
27,0.819,0.261,-0.277,0.106,-0.52,0.174,-0.431,0.109,-0.237,0.148,-0.279,0.101,109.327
28,0.501,0.262,-0.13,0.106,-0.331,0.184,-0.141,0.106,-0.48,0.156,-0.137,0.104,178.603
29,-0.098,0.252,-0.017,0.103,-0.143,0.171,0.084,0.107,-0.049,0.149,0.012,0.1,109.37
30,-0.714,0.239,0.208,0.103,0.401,0.176,0.32,0.101,0.109,0.145,0.191,0.092,165.943
31,-0.324,0.251,0.031,0.104,0.105,0.185,0.037,0.107,0.114,0.156,0.045,0.099,161.918
32,0.047,0.255,-0.016,0.109,-0.093,0.18,0.087,0.105,-0.111,0.153,-0.008,0.102,111.453
33,0.581,0.26,-0.157,0.101,-0.265,0.177,-0.213,0.109,-0.07,0.15,-0.162,0.102,141.095
34,0.473,0.264,-0.129,0.109,-0.093,0.19,-0.184,0.108,-0.044,0.153,-0.108,0.107,96.388
35,0.317,0.254,-0.243,0.104,0.245,0.169,-0.134,0.107,-0.047,0.156,-0.191,0.1,148.983
36,-0.141,0.261,-0.015,0.105,-0.124,0.173,-0.072,0.107,-0.254,0.156,0.001,0.101,111.169
37,0.577,0.26,-0.176,0.106,-0.483,0.191,-0.255,0.104,-0.236,0.162,-0.173,0.099,133.404
38,0.434,0.269,-0.157,0.108,-0.038,0.184,-0.204,0.114,-0.11,0.149,-0.178,0.105,162.104
39,-0.81,0.247,0.213,0.101,0.155,0.182,0.157,0.104,0.307,0.151,0.242,0.097,126.859
40,0.043,0.258,0.106,0.107,0.044,0.176,0.052,0.103,-0.041,0.156,0.039,0.104,150.996
41,0.198,0.247,-0.149,0.103,0.109,0.171,-0.118,0.106,-0.019,0.153,-0.145,0.094,138.037
42,-0.282,0.255,0.082,0.105,-0.206,0.178,0.022,0.106,-0.216,0.154,0.068,0.101,199.606
43,1.333,0.27,-0.485,0.113,-0.658,0.174,-0.417,0.11,-0.694,0.16,-0.493,0.101,171.335
44,-0.561,0.264,0.239,0.106,-0.008,0.187,0.332,0.108,0.294,0.154,0.231,0.101,170.519
45,0.138,0.261,0.024,0.105,0.182,0.182,0.028,0.107,0.144,0.151,0.039,0.102,127.735
46,-1.294,0.259,0.404,0.105,0.368,0.184,0.493,0.109,0.429,0.156,0.403,0.101,143.692
47,0.204,0.269,-0.093,0.115,-0.545,0.18,0.036,0.109,-0.059,0.149,-0.092,0.105,214.376
48,1.09,0.252,-0.356,0.1,-0.243,0.182,-0.371,0.101,-0.439,0.151,-0.34,0.098,125.035
49,-0.427,0.271,0.026,0.11,-0.285,0.187,0.149,0.114,0.321,0.158,0.041,0.104,147.796
50,0.528,0.255,-0.265,0.103,-0.302,0.178,-0.258,0.105,-0.192,0.142,-0.244,0.101,207.925
51,0.618,0.264,-0.227,0.108,-0.241,0.179,-0.206,0.113,-0.382,0.146,-0.245,0.1,141.444
52,0.432,0.256,-0.149,0.106,-0.255,0.187,-0.15,0.112,-0.072,0.149,-0.138,0.101,137.243
53,-0.449,0.265,0.19,0.111,0.222,0.186,0.248,0.11,0.284,0.161,0.162,0.105,135.499
54,0.743,0.253,-0.21,0.104,-0.312,0.177,-0.366,0.106,-0.247,0.151,-0.179,0.102,125.034
55,-0.1,0.246,0.066,0.101,-0.028,0.17,-0.024,0.106,0.087,0.153,0.051,0.098,115.574
56,0.003,0.255,0.023,0.108,0.167,0.175,0.075,0.108,0.304,0.144,0.044,0.104,140.759
57,-0.246,0.254,-0.008,0.109,-0.194,0.181,-0.03,0.107,0.346,0.158,0.009,0.101,113.085
58,0.082,0.254,-0.103,0.104,-0.288,0.17,-0.08,0.103,-0.141,0.146,-0.08,0.1,134.292
59,0.382,0.258,-0.115,0.106,0.124,0.187,-0.275,0.106,-0.153,0.153,-0.094,0.101,167.928
60,0.179,0.267,-0.147,0.107,-0.25,0.178,0.023,0.108,-0.186,0.15,-0.086,0.106,151.677
61,-0.161,0.254,0.0,0.101,0.091,0.181,0.204,0.107,0.051,0.147,0.011,0.1,165.895
62,0.279,0.261,0.0,0.102,-0.182,0.178,-0.105,0.108,0.111,0.152,0.041,0.105,143.44
63,0.59,0.254,-0.175,0.106,-0.153,0.181,-0.11,0.11,-0.142,0.135,-0.173,0.098,180.653
64,0.912,0.274,-0.302,0.107,-0.391,0.181,-0.279,0.111,-0.355,0.152,-0.316,0.11,153.387
65,1.099,0.269,-0.432,0.11,-0.405,0.175,-0.485,0.114,-0.121,0.151,-0.389,0.103,185.583
66,-0.355,0.252,0.052,0.105,0.149,0.173,0.128,0.106,0.087,0.15,0.041,0.1,128.19
67,-0.933,0.26,0.361,0.109,0.295,0.18,0.412,0.109,0.417,0.156,0.338,0.102,156.802
68,-0.355,0.238,0.228,0.097,0.205,0.175,0.161,0.1,0.428,0.144,0.18,0.098,146.705
69,0.062,0.26,0.123,0.106,-0.022,0.179,0.061,0.109,0.045,0.149,0.096,0.102,166.78
70,0.459,0.253,-0.225,0.107,-0.454,0.173,-0.287,0.103,0.147,0.151,-0.241,0.099,126.967
71,-0.488,0.259,0.151,0.106,0.168,0.182,0.229,0.109,0.09,0.156,0.155,0.105,148.305
72,-0.198,0.257,0.097,0.105,-0.279,0.177,0.055,0.106,0.213,0.154,0.067,0.102,122.406
73,-0.042,0.255,0.128,0.107,0.125,0.189,0.127,0.105,0.07,0.157,0.062,0.099,204.565
74,0.47,0.246,-0.303,0.102,-0.433,0.174,-0.312,0.103,-0.308,0.149,-0.296,0.098,143.588
75,-0.036,0.252,-0.018,0.104,0.318,0.173,0.016,0.107,0.179,0.149,-0.001,0.098,168.93
76,-0.27,0.268,0.18,0.107,0.266,0.181,0.228,0.11,0.212,0.154,0.218,0.103,118.418
77,-0.632,0.258,0.275,0.106,0.109,0.184,0.286,0.11,0.424,0.152,0.269,0.103,125.07
78,-0.57,0.255,0.239,0.104,0.351,0.175,0.202,0.106,0.249,0.152,0.215,0.101,133.03
79,0.113,0.245,-0.064,0.103,0.134,0.165,0.135,0.102,-0.023,0.152,-0.042,0.098,140.392
80,-1.441,0.257,0.581,0.108,0.932,0.172,0.545,0.11,0.782,0.155,0.556,0.099,164.528
81,0.998,0.242,-0.464,0.098,-0.488,0.164,-0.455,0.103,-0.19,0.149,-0.417,0.095,140.093
82,-0.244,0.248,0.095,0.103,0.314,0.181,0.233,0.1,0.191,0.149,0.052,0.097,176.05
83,0.32,0.259,-0.109,0.105,-0.605,0.177,-0.04,0.105,0.033,0.151,-0.168,0.1,143.556
84,0.133,0.254,0.009,0.107,-0.034,0.171,0.026,0.105,0.053,0.16,0.056,0.099,116.576
85,0.305,0.251,-0.055,0.106,0.099,0.175,-0.067,0.106,-0.352,0.148,-0.06,0.102,170.412
86,1.255,0.258,-0.468,0.104,-0.571,0.178,-0.395,0.107,-0.318,0.154,-0.431,0.102,197.417
87,-0.042,0.258,0.065,0.105,0.14,0.184,0.132,0.108,0.09,0.151,0.041,0.099,154.067
88,0.939,0.244,-0.315,0.101,-0.445,0.177,-0.097,0.103,-0.388,0.143,-0.362,0.099,147.624
89,0.015,0.253,-0.056,0.104,-0.372,0.173,0.033,0.102,-0.134,0.143,-0.069,0.096,166.83
90,0.087,0.253,-0.02,0.105,0.431,0.178,0.059,0.108,-0.135,0.146,-0.04,0.1,140.934
91,0.384,0.234,-0.027,0.102,0.097,0.17,-0.075,0.1,-0.177,0.151,-0.074,0.093,122.279
92,-0.567,0.248,0.31,0.104,0.002,0.17,0.099,0.106,0.184,0.155,0.264,0.096,131.998
93,0.186,0.243,-0.061,0.103,0.349,0.182,-0.056,0.104,0.052,0.152,-0.07,0.095,129.195
94,-0.575,0.269,0.287,0.106,0.159,0.181,0.169,0.111,0.29,0.145,0.249,0.107,149.537
95,-0.401,0.26,0.142,0.107,-0.391,0.185,0.007,0.101,0.157,0.155,0.127,0.106,137.433
96,0.295,0.251,-0.051,0.108,-0.192,0.178,-0.077,0.104,-0.361,0.147,-0.065,0.099,138.143
97,0.5,0.251,-0.204,0.1,-0.459,0.172,-0.145,0.104,-0.29,0.145,-0.173,0.099,181.79
98,0.63,0.257,-0.139,0.107,-0.284,0.177,-0.174,0.11,0.073,0.15,-0.166,0.102,147.512
99,-0.165,0.252,0.03,0.104,0.06,0.175,0.091,0.108,0.312,0.159,0.029,0.099,144.784
100,0.554,0.248,-0.216,0.105,-0.094,0.175,-0.16,0.104,0.094,0.154,-0.194,0.103,151.583
101,0.317,0.257,-0.224,0.103,-0.66,0.175,-0.201,0.107,-0.07,0.147,-0.171,0.099,174.629
102,-0.228,0.248,0.089,0.101,0.522,0.175,0.089,0.105,0.114,0.147,0.044,0.097,182.645
103,0.331,0.26,-0.115,0.105,-0.33,0.187,-0.181,0.109,-0.215,0.157,-0.134,0.103,107.112
104,-0.358,0.264,0.062,0.108,0.165,0.174,0.018,0.11,0.369,0.152,0.104,0.1,149.382
105,0.03,0.248,0.046,0.101,0.482,0.178,-0.145,0.107,-0.085,0.144,0.081,0.098,93.273
106,-0.082,0.244,0.006,0.1,-0.033,0.173,0.124,0.106,-0.178,0.149,-0.042,0.096,165.389
107,0.746,0.241,-0.285,0.104,-0.331,0.165,-0.332,0.102,-0.266,0.144,-0.281,0.099,186.405
108,-0.392,0.239,0.235,0.098,-0.122,0.169,0.098,0.099,0.203,0.15,0.163,0.096,153.912
109,-0.25,0.264,-0.038,0.107,-0.089,0.186,0.116,0.109,-0.141,0.16,0.011,0.104,172.455
110,-0.559,0.25,0.134,0.106,0.345,0.174,0.059,0.106,-0.003,0.141,0.152,0.095,153.796
111,0.531,0.255,-0.225,0.103,-0.397,0.169,-0.239,0.106,-0.335,0.15,-0.188,0.1,190.194
112,-0.166,0.256,0.061,0.105,0.144,0.18,0.174,0.108,0.161,0.15,0.108,0.101,153.052
113,-0.429,0.246,0.182,0.1,0.602,0.169,0.202,0.102,-0.21,0.143,0.128,0.098,166.57
114,-0.418,0.27,0.143,0.107,0.207,0.184,0.176,0.112,0.268,0.158,0.166,0.105,175.956
115,0.339,0.256,-0.143,0.105,-0.027,0.183,-0.1,0.11,0.028,0.152,-0.105,0.101,296.264
116,0.621,0.29,-0.252,0.118,-0.196,0.186,-0.121,0.118,-0.193,0.166,-0.233,0.112,151.644
117,0.072,0.243,-0.044,0.098,0.027,0.171,-0.081,0.106,0.257,0.147,-0.022,0.097,163.486
118,-0.572,0.263,0.336,0.112,0.597,0.175,0.332,0.105,0.379,0.153,0.306,0.103,144.025
119,0.196,0.267,-0.071,0.108,0.282,0.186,-0.109,0.107,-0.177,0.147,-0.055,0.106,116.451
120,-0.321,0.269,0.121,0.113,0.167,0.174,0.2,0.107,0.345,0.163,0.095,0.106,107.146
121,0.158,0.258,-0.04,0.107,0.121,0.181,-0.059,0.104,0.07,0.151,-0.048,0.1,154.89
122,0.292,0.252,-0.065,0.107,-0.216,0.169,0.018,0.104,-0.367,0.15,-0.114,0.106,185.104
123,-0.119,0.25,0.081,0.107,0.036,0.176,0.011,0.11,0.22,0.158,0.065,0.099,126.463
124,0.411,0.254,-0.202,0.104,0.028,0.176,-0.141,0.108,-0.229,0.15,-0.169,0.099,115.939
125,-0.057,0.251,0.002,0.101,0.01,0.182,-0.071,0.106,-0.217,0.159,0.018,0.099,118.427
126,0.264,0.239,-0.068,0.099,-0.172,0.174,-0.153,0.099,-0.133,0.147,-0.044,0.097,181.969
127,0.383,0.231,-0.185,0.099,0.019,0.183,-0.096,0.094,-0.245,0.142,-0.153,0.094,161.032
128,0.79,0.247,-0.265,0.101,-0.294,0.173,-0.215,0.106,-0.14,0.155,-0.237,0.096,119.382
129,0.394,0.256,-0.167,0.104,-0.465,0.186,-0.32,0.106,0.07,0.155,-0.153,0.1,147.885
130,0.328,0.265,0.003,0.106,0.189,0.177,-0.092,0.108,0.172,0.15,-0.025,0.101,142.586
131,-0.113,0.253,0.078,0.105,-0.209,0.176,-0.038,0.102,0.217,0.145,0.042,0.099,149.191
132,0.913,0.263,-0.433,0.109,-0.22,0.177,-0.354,0.109,-0.228,0.149,-0.402,0.103,135.663
133,-0.253,0.259,0.144,0.105,-0.272,0.178,0.078,0.105,-0.151,0.159,0.113,0.097,141.118
134,-0.434,0.242,0.243,0.099,0.555,0.177,0.208,0.099,0.255,0.15,0.219,0.095,125.54
135,0.038,0.254,-0.088,0.103,-0.104,0.179,-0.016,0.106,0.007,0.151,-0.07,0.1,157.777
136,0.074,0.251,0.008,0.105,-0.016,0.165,0.051,0.106,-0.089,0.148,0.015,0.098,149.364
137,0.853,0.251,-0.434,0.103,-0.317,0.17,-0.292,0.105,-0.291,0.151,-0.368,0.097,166.678
138,-1.048,0.266,0.275,0.11,0.47,0.177,0.248,0.107,0.336,0.156,0.273,0.107,77.256
139,0.412,0.268,-0.125,0.112,-0.164,0.181,0.105,0.111,-0.096,0.159,-0.116,0.106,121.371
140,-0.317,0.256,0.078,0.103,0.5,0.174,0.189,0.104,-0.251,0.153,0.102,0.1,95.084
141,0.022,0.244,-0.019,0.099,-0.262,0.182,0.144,0.099,0.21,0.145,-0.022,0.097,114.554
142,-0.393,0.267,0.143,0.109,0.396,0.176,0.144,0.107,0.386,0.148,0.136,0.106,194.387
143,-0.119,0.262,0.051,0.105,0.223,0.178,0.046,0.107,-0.038,0.155,0.021,0.101,129.934
144,-0.002,0.279,0.003,0.113,-0.282,0.185,0.003,0.111,-0.115,0.161,0.042,0.111,142.744
145,0.791,0.27,-0.188,0.109,-0.106,0.178,-0.227,0.106,0.038,0.161,-0.219,0.105,118.464
146,0.089,0.254,-0.053,0.102,0.003,0.181,-0.235,0.106,-0.089,0.148,-0.001,0.099,164.658
147,-0.383,0.261,0.047,0.105,0.177,0.178,0.076,0.107,0.11,0.15,0.028,0.102,153.359
148,0.052,0.247,-0.093,0.102,0.122,0.183,-0.09,0.102,-0.162,0.154,-0.068,0.094,148.476
149,0.182,0.249,-0.001,0.103,0.006,0.18,-0.024,0.104,-0.115,0.147,-0.021,0.097,132.052
150,-0.143,0.263,-0.089,0.109,0.216,0.179,-0.083,0.11,-0.071,0.15,-0.071,0.102,100.843
151,0.084,0.274,-0.059,0.113,0.267,0.182,0.044,0.113,-0.071,0.164,-0.017,0.105,171.766
152,-0.324,0.255,0.145,0.104,0.029,0.172,0.031,0.104,-0.128,0.146,0.188,0.098,237.153
153,-0.414,0.252,0.096,0.102,-0.106,0.173,0.054,0.105,0.102,0.151,0.093,0.1,118.863
154,-0.593,0.263,0.282,0.111,0.374,0.17,0.232,0.108,0.067,0.147,0.299,0.103,93.507
155,0.35,0.253,-0.114,0.108,-0.123,0.178,-0.161,0.104,-0.247,0.153,-0.129,0.103,104.408
156,0.686,0.269,-0.209,0.109,0.163,0.174,-0.134,0.107,-0.164,0.155,-0.193,0.106,164.331
157,0.356,0.253,-0.08,0.108,-0.078,0.18,-0.071,0.106,-0.022,0.159,-0.09,0.1,230.719
158,-0.49,0.244,0.171,0.102,0.086,0.173,0.319,0.102,-0.164,0.149,0.168,0.098,138.201
159,-0.338,0.26,0.084,0.105,0.081,0.176,0.05,0.105,-0.165,0.153,0.112,0.101,182.865
160,-0.601,0.257,0.174,0.106,0.02,0.173,0.144,0.104,0.219,0.154,0.126,0.102,102.338
161,-0.751,0.274,0.213,0.106,0.246,0.188,0.237,0.112,0.377,0.145,0.234,0.104,143.981
162,0.306,0.257,-0.275,0.103,-0.325,0.18,-0.173,0.104,-0.09,0.155,-0.288,0.1,106.807
163,0.333,0.258,-0.17,0.108,0.037,0.183,-0.289,0.108,-0.135,0.156,-0.166,0.101,132.663
164,0.067,0.252,-0.02,0.103,0.088,0.187,0.009,0.105,0.429,0.154,-0.008,0.098,130.687
165,0.048,0.258,-0.068,0.107,0.404,0.181,-0.056,0.103,0.107,0.146,-0.084,0.1,122.099
166,1.011,0.257,-0.325,0.104,-0.022,0.172,-0.317,0.108,-0.23,0.152,-0.367,0.1,106.49
167,-0.318,0.257,0.29,0.106,0.375,0.176,0.119,0.103,0.272,0.157,0.249,0.101,141.895
168,0.101,0.248,-0.052,0.104,-0.243,0.189,0.015,0.102,-0.264,0.154,-0.042,0.098,178.029
169,0.556,0.245,-0.299,0.105,-0.33,0.18,-0.365,0.105,-0.527,0.141,-0.272,0.097,196.888
170,-0.125,0.256,0.039,0.104,0.152,0.186,0.137,0.103,0.128,0.148,0.084,0.102,203.39
171,-0.36,0.242,0.165,0.103,0.096,0.168,0.057,0.102,0.214,0.144,0.162,0.095,129.547
172,-0.135,0.252,0.091,0.104,0.11,0.171,-0.02,0.106,0.022,0.148,0.083,0.099,185.483
173,-1.393,0.25,0.531,0.102,0.611,0.172,0.507,0.106,0.331,0.145,0.532,0.097,145.581
174,-0.201,0.261,0.173,0.108,0.163,0.172,0.192,0.109,0.013,0.158,0.149,0.102,146.733
175,-0.66,0.259,0.289,0.107,0.521,0.18,0.227,0.104,0.389,0.148,0.282,0.099,150.87
176,-0.063,0.248,-0.05,0.1,-0.106,0.171,0.102,0.108,0.179,0.157,0.019,0.095,152.625
177,-0.285,0.259,0.077,0.11,0.254,0.187,0.26,0.106,0.019,0.15,0.086,0.102,140.092
178,0.197,0.254,-0.228,0.106,-0.132,0.178,0.018,0.107,-0.055,0.147,-0.198,0.1,129.921
179,1.34,0.273,-0.463,0.115,-0.769,0.188,-0.448,0.117,-0.535,0.158,-0.507,0.105,140.128
180,0.152,0.271,0.027,0.11,-0.194,0.176,0.046,0.112,0.177,0.153,0.021,0.103,139.647
181,0.86,0.233,-0.312,0.099,-0.461,0.171,-0.34,0.101,-0.349,0.138,-0.316,0.094,175.05
182,0.163,0.255,-0.15,0.102,0.026,0.181,-0.144,0.106,-0.097,0.157,-0.103,0.102,182.104
183,0.829,0.248,-0.478,0.105,-0.757,0.193,-0.391,0.101,-0.476,0.154,-0.427,0.1,133.723
184,0.013,0.249,0.004,0.103,0.186,0.177,0.075,0.102,0.048,0.142,-0.014,0.097,174.397
185,0.391,0.252,-0.121,0.099,-0.535,0.188,-0.108,0.103,-0.085,0.154,-0.177,0.1,222.019
186,0.06,0.265,-0.134,0.109,0.254,0.183,-0.05,0.111,-0.071,0.156,-0.055,0.102,130.162
187,-0.501,0.262,0.214,0.109,0.285,0.176,0.17,0.11,0.157,0.15,0.201,0.101,118.85
188,0.334,0.249,-0.191,0.102,-0.024,0.178,-0.144,0.1,0.106,0.145,-0.125,0.099,134.394
189,0.336,0.266,-0.075,0.108,0.094,0.176,-0.106,0.111,0.136,0.157,-0.066,0.102,144.584
190,-0.282,0.259,0.023,0.106,-0.27,0.18,-0.021,0.109,-0.078,0.154,0.045,0.102,158.657
191,0.246,0.265,-0.093,0.11,-0.073,0.182,-0.039,0.109,-0.268,0.149,-0.051,0.106,210.084
192,-0.293,0.284,0.031,0.116,0.041,0.186,0.138,0.114,-0.065,0.162,0.053,0.106,154.463
193,-0.04,0.252,0.053,0.104,0.528,0.173,0.103,0.105,0.078,0.149,0.054,0.098,154.308
194,0.427,0.262,-0.22,0.107,-0.307,0.183,-0.203,0.111,0.027,0.154,-0.181,0.103,163.953
195,0.02,0.252,0.02,0.104,0.544,0.174,-0.078,0.105,0.186,0.155,-0.015,0.099,178.376
196,0.893,0.266,-0.28,0.108,-0.157,0.182,-0.282,0.109,-0.224,0.157,-0.261,0.103,116.582
197,0.083,0.245,-0.093,0.1,-0.286,0.18,-0.238,0.105,-0.457,0.154,-0.075,0.098,129.769
198,-0.07,0.245,-0.016,0.099,0.113,0.18,0.005,0.105,-0.162,0.154,0.038,0.097,136.969
199,-0.635,0.264,0.121,0.108,0.152,0.187,0.101,0.106,0.231,0.15,0.151,0.101,174.691
